LEI,Entity.LegalName,Entity.LegalName.xmllang,Entity.OtherEntityNames.OtherEntityName.1,Entity.OtherEntityNames.OtherEntityName.1.xmllang,Entity.OtherEntityNames.OtherEntityName.1.type,Entity.OtherEntityNames.OtherEntityName.2,Entity.OtherEntityNames.OtherEntityName.2.xmllang,Entity.OtherEntityNames.OtherEntityName.2.type,Entity.OtherEntityNames.OtherEntityName.3,Entity.OtherEntityNames.OtherEntityName.3.xmllang,Entity.OtherEntityNames.OtherEntityName.3.type,Entity.OtherEntityNames.OtherEntityName.4,Entity.OtherEntityNames.OtherEntityName.4.xmllang,Entity.OtherEntityNames.OtherEntityName.4.type,Entity.OtherEntityNames.OtherEntityName.5,Entity.OtherEntityNames.OtherEntityName.5.xmllang,Entity.OtherEntityNames.OtherEntityName.5.type,Entity.TransliteratedOtherEntityNames.TransliteratedOtherEntityName.1,Entity.TransliteratedOtherEntityNames.TransliteratedOtherEntityName.1.xmllang,Entity.TransliteratedOtherEntityNames.TransliteratedOtherEntityName.1.type,Entity.LegalAddress.xmllang,Entity.LegalAddress.FirstAddressLine,Entity.LegalAddress.MailRouting,Entity.LegalAddress.AdditionalAddressLine.1,Entity.LegalAddress.AdditionalAddressLine.2,Entity.LegalAddress.AdditionalAddressLine.3,Entity.LegalAddress.City,Entity.LegalAddress.Region,Entity.LegalAddress.Country,Entity.LegalAddress.PostalCode,Entity.HeadquartersAddress.xmllang,Entity.HeadquartersAddress.FirstAddressLine,Entity.HeadquartersAddress.MailRouting,Entity.HeadquartersAddress.AdditionalAddressLine.1,Entity.HeadquartersAddress.AdditionalAddressLine.2,Entity.HeadquartersAddress.AdditionalAddressLine.3,Entity.HeadquartersAddress.City,Entity.HeadquartersAddress.Region,Entity.HeadquartersAddress.Country,Entity.HeadquartersAddress.PostalCode,Entity.OtherAddresses.OtherAddress.1.xmllang,Entity.OtherAddresses.OtherAddress.1.type,Entity.OtherAddresses.OtherAddress.1.FirstAddressLine,Entity.OtherAddresses.OtherAddress.1.AdditionalAddressLine.1,Entity.OtherAddresses.OtherAddress.1.AdditionalAddressLine.2,Entity.OtherAddresses.OtherAddress.1.AdditionalAddressLine.3,Entity.OtherAddresses.OtherAddress.1.City,Entity.OtherAddresses.OtherAddress.1.Region,Entity.OtherAddresses.OtherAddress.1.Country,Entity.OtherAddresses.OtherAddress.1.PostalCode,Entity.OtherAddresses.OtherAddress.2.xmllang,Entity.OtherAddresses.OtherAddress.2.type,Entity.OtherAddresses.OtherAddress.2.FirstAddressLine,Entity.OtherAddresses.OtherAddress.2.AdditionalAddressLine.1,Entity.OtherAddresses.OtherAddress.2.AdditionalAddressLine.2,Entity.OtherAddresses.OtherAddress.2.AdditionalAddressLine.3,Entity.OtherAddresses.OtherAddress.2.City,Entity.OtherAddresses.OtherAddress.2.Region,Entity.OtherAddresses.OtherAddress.2.Country,Entity.OtherAddresses.OtherAddress.2.PostalCode,Entity.RegistrationAuthority.RegistrationAuthorityID,Entity.RegistrationAuthority.OtherRegistrationAuthorityID,Entity.RegistrationAuthority.RegistrationAuthorityEntityID,Entity.LegalJurisdiction,Entity.EntityCategory,Entity.LegalForm.EntityLegalFormCode,Entity.LegalForm.OtherLegalForm,Entity.EntityStatus,Entity.EntityCreationDate,Entity.LegalEntityEvents.LegalEntityEvent.1.group_type,Entity.LegalEntityEvents.LegalEntityEvent.1.event_status,Entity.LegalEntityEvents.LegalEntityEvent.1.group_id,Entity.LegalEntityEvents.LegalEntityEvent.1.LegalEntityEventType,Entity.LegalEntityEvents.LegalEntityEvent.1.LegalEntityEventEffectiveDate,Entity.LegalEntityEvents.LegalEntityEvent.1.LegalEntityEventRecordedDate,Entity.LegalEntityEvents.LegalEntityEvent.1.ValidationDocuments,Entity.LegalEntityEvents.LegalEntityEvent.2.group_type,Entity.LegalEntityEvents.LegalEntityEvent.2.event_status,Entity.LegalEntityEvents.LegalEntityEvent.2.group_id,Entity.LegalEntityEvents.LegalEntityEvent.2.LegalEntityEventType,Entity.LegalEntityEvents.LegalEntityEvent.2.LegalEntityEventEffectiveDate,Entity.LegalEntityEvents.LegalEntityEvent.2.LegalEntityEventRecordedDate,Entity.LegalEntityEvents.LegalEntityEvent.2.ValidationDocuments,Entity.LegalEntityEvents.LegalEntityEvent.3.group_type,Entity.LegalEntityEvents.LegalEntityEvent.3.event_status,Entity.LegalEntityEvents.LegalEntityEvent.3.LegalEntityEventType,Entity.LegalEntityEvents.LegalEntityEvent.3.LegalEntityEventEffectiveDate,Entity.LegalEntityEvents.LegalEntityEvent.3.LegalEntityEventRecordedDate,Entity.LegalEntityEvents.LegalEntityEvent.3.ValidationDocuments,Entity.LegalEntityEvents.LegalEntityEvent.4.group_type,Entity.LegalEntityEvents.LegalEntityEvent.4.event_status,Entity.LegalEntityEvents.LegalEntityEvent.4.LegalEntityEventType,Entity.LegalEntityEvents.LegalEntityEvent.4.LegalEntityEventEffectiveDate,Entity.LegalEntityEvents.LegalEntityEvent.4.LegalEntityEventRecordedDate,Entity.LegalEntityEvents.LegalEntityEvent.4.ValidationDocuments,Registration.InitialRegistrationDate,Registration.LastUpdateDate,Registration.RegistrationStatus,Registration.NextRenewalDate,Registration.ManagingLOU,Registration.ValidationSources,Registration.ValidationAuthority.ValidationAuthorityID,Registration.ValidationAuthority.OtherValidationAuthorityID,Registration.ValidationAuthority.ValidationAuthorityEntityID,Registration.OtherValidationAuthorities.OtherValidationAuthority.1.ValidationAuthorityID,Registration.OtherValidationAuthorities.OtherValidationAuthority.1.OtherValidationAuthorityID,Registration.OtherValidationAuthorities.OtherValidationAuthority.1.ValidationAuthorityEntityID
549300U4Z2QGC6Q6NZ68,The Eagle Tax-Exempt Trust Series 20120015,en,,,,,,,,,,,,,,,,,,,en,390 Greenwich Street,,,,,New York,US-NY,US,10013,en,390 Greenwich Street,,,,,New York,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA999999,,,US-NY,GENERAL,8888,TRUST,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-02T01:52:00.000Z,2023-08-04T17:23:12.157Z,LAPSED,2018-07-25T19:40:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
549300U6ZL58TNPQJC03,T.I.M.L. S. de R.L. de C.V.,es,,,,,,,,,,,,,,,,,,,en,Homero Numero 1933,,Colonia Polanco I Seccion,Despacho 902,Delegacion Miguel Hidalgo,Mexico City,MX-CMX,MX,11510,en,Homero Numero 1933,,Colonia Polanco I Seccion,Despacho 902,Delegacion Miguel Hidalgo,Mexico City,MX-CMX,MX,11510,,,,,,,,,,,,,,,,,,,,,RA999999,,,MX,GENERAL,XLVZ,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:50:00.000Z,2023-08-04T17:23:22.126Z,LAPSED,2019-07-19T00:36:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
549300U7U0BFDD3F0H32,RHODIUM INVESTMENTS 1 LIMITED,en,,,,,,,,,,,,,,,,,,,en,55 BAKER STREET,,,,,LONDON,GB-EAL,GB,W1U 7EU,en,33 DAVIES STREET,,,,,LONDON,GB-WSM,GB,W1K 4LR,,,,,,,,,,,,,,,,,,,,,RA000585,,04916156,GB,GENERAL,H0PO,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-01T14:32:00Z,2023-07-31T17:11:36.903Z,LAPSED,2020-06-26T12:48:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000585,,04916156,,,
549300U8H3KN0K301B23,CITIBANK UK LIMITED,en,CITI MARBLE ARCH LIMITED,en,PREVIOUS_LEGAL_NAME,,,,,,,,,,,,,,,,en,Citigroup Centre,,Canada Square,Canary Wharf,,London,GB-LND,GB,E14 5LB,en,Citigroup Centre,,Canada Square,Canary Wharf,,London,GB-LND,GB,E14 5LB,,,,,,,,,,,,,,,,,,,,,RA000585,,11283101,GB,GENERAL,H0PO,,ACTIVE,2018-03-29T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-02T14:31:00+00:00,2023-05-01T14:14:39+00:00,ISSUED,2024-05-27T14:17:47+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000585,,11283101,,,
549300UBWEH6B70BOB26,"Fideicomiso de Administracion y Pago, Socio Liquidador de Posicion de Terceros, numero 14016-1",es,,,,,,,,,,,,,,,,,,,en,5to Piso,,Isabel La Catolica 165,Obrera,,Mexico City,MX-CMX,MX,06800,en,c/o CITIGROUP INC.,,CORPORATION TRUST CENTER,1209 ORANGE ST,,WILMINGTON,US-DE,US,19801,,,,,,,,,,,,,,,,,,,,,RA999999,,,MX,FUND,8888,FUND,ACTIVE,2016-05-05T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:53:00.000Z,2023-08-17T14:43:25.608Z,LAPSED,2022-05-27T20:19:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
549300UD4UV0XSH3XR93,"DONAT INVESTMENTS, S.A.",es,,,,,,,,,,,,,,,,,,,es,"AQUILINO DE LA GUARDIA STREET, NO. 8",,,,,PANAMA,PA-8,PA,0823,es,"AQUILINO DE LA GUARDIA STREET, NO. 8",,,,,PANAMA,PA-8,PA,0823,,,,,,,,,,,,,,,,,,,,,RA000478,,46571,PA,GENERAL,6TPA,,ACTIVE,1979-11-07T00:00:00+00:00,STANDALONE,COMPLETED,,CHANGE_HQ_ADDRESS,2022-04-20T00:00:00+00:00,2022-04-30T14:30:30+00:00,SUPPORTING_DOCUMENTS,STANDALONE,COMPLETED,,CHANGE_LEGAL_ADDRESS,2022-04-20T00:00:00+00:00,2022-04-30T14:30:30+00:00,SUPPORTING_DOCUMENTS,,,,,,,,,,,,,2019-07-01T14:33:00+00:00,2023-05-04T10:26:49+00:00,ISSUED,2024-05-27T14:30:03+00:00,529900T8BM49AURSDO55,PARTIALLY_CORROBORATED,RA000478,,46571,,,
549300UDQ0CFIRVLHL59,PTRS EUROLF 8 DESIGNATED ACTIVITY COMPANY,en,,,,,,,,,,,,,,,,,,,en,"1-2 VICTORIA BUILDINGS, HADDINGTON ROAD",,DUBLIN 4,,,DUBLIN,IE-D,IE,D04 XN32,en,"1-2 VICTORIA BUILDINGS,",,HADDINGTON ROAD DUBLIN 4,,,DUBLIN,IE-D,IE,D04 XN32,,,,,,,,,,,,,,,,,,,,,RA000402,,587657,IE,GENERAL,LGWG,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-08T02:06:00Z,2023-07-31T17:11:36.903Z,LAPSED,2022-05-27T19:36:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000402,,587657,,,
549300UFT6UP54PQA536,The Eagle Tax-Exempt Trust Series 20170002,en,,,,,,,,,,,,,,,,,,,en,2nd Floor,,390 Greenwich Street,,,New York,US-NY,US,10013,en,"c/o Citibank, National Association",,5800 S Corporate Place,,,Sioux Falls,US-SD,US,57108,,,,,,,,,,,,,,,,,,,,,RA999999,,,US-NY,FUND,8888,FUND,ACTIVE,2017-10-06T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-06T01:56:00.000Z,2023-08-17T11:08:06.662Z,LAPSED,2022-05-27T20:19:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
549300UGYRWH70HGJX24,"AAMBG Reinsurance, Inc.",en,,,,,,,,,,,,,,,,,,,en,C/O C T Corporation System,,17 G West Tatro Drive,Jeffersonville,,Cambridge,US-VT,US,05464,en,100 Bank Street,,Suite 600,,,Burlington,US-VT,US,05401,,,,,,,,,,,,,,,,,,,,,RA000640,,0118056,US-VT,GENERAL,NYUD,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:50:00.000Z,2023-08-04T17:24:09.775Z,LAPSED,2019-07-19T00:34:00.000Z,5493001KJTIIGC8Y1R12,FULLY_CORROBORATED,RA000640,,118056,,,
549300UHJUQGQN5JMF79,CITI LOAN FUNDING PL LLC,en,,,,,,,,,,,,,,,,,,,en,C/O CORPORATION SERVICE COMPANY,,251 LITTLE FALLS DRIVE,,,WILMINGTON,US-DE,US,19808,en,390 Greenwich Street,,,,,New York,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA000602,,5921745,US-DE,GENERAL,HZEH,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-02T02:10:00.000Z,2023-08-04T17:24:13.334Z,LAPSED,2020-06-30T02:54:00.000Z,5493001KJTIIGC8Y1R12,FULLY_CORROBORATED,RA000602,,5921745,,,
549300UK6B5TCFSERI22,"Old Lane, LP",en,,,,,,,,,,,,,,,,,,,en,C/O Corporation Service Company,,251 Little Falls Drive,,,Wilmington,US-DE,US,19808,en,500 Park Avenue,,,,,New York,US-NY,US,10022-1606,,,,,,,,,,,,,,,,,,,,,RA000602,,3952661,US-DE,FUND,T91T,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:51:00.000Z,2023-08-04T17:24:25.671Z,LAPSED,2019-07-19T00:32:00.000Z,5493001KJTIIGC8Y1R12,FULLY_CORROBORATED,RA000665,,0001389938,,,
549300UKTZJJ8O4QSH05,CitiFinancial Company,en,,,,,,,,,,,,,,,,,,,en,C/O The Corporation Trust Company,,Corporation Trust Center,1209 Orange Street,,Wilmington,US-DE,US,19801,en,300 Saint Paul Place,,,,,Baltimore,US-MD,US,21202,,,,,,,,,,,,,,,,,,,,,RA000602,,807275,US-DE,GENERAL,XTIQ,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:50:00.000Z,2023-08-04T17:24:29.394Z,LAPSED,2018-07-24T23:35:00.000Z,5493001KJTIIGC8Y1R12,FULLY_CORROBORATED,RA000602,,807275,,,
549300UQX5Q64B0V1G04,CİTİ TEKNOLOJİ EĞİTİM HİZMET VE DANIŞMANLIK ANONİM ŞİRKETİ,tr,,,,,,,,,,,,,,,,,,,tr,ESENTEPE MAH. BÜYÜKDERE CAD. MAYA AKAR CENTER (B BLOK) NO: 102A İÇ KAPI NO: 1,,ŞİŞLİ,,,İSTANBUL,TR-34,TR,34394,tr,ESENTEPE MAH. BÜYÜKDERE CAD. MAYA AKAR CENTER (B BLOK) NO: 102A İÇ KAPI NO: 1,,ŞİŞLİ,,,İSTANBUL,TR-34,TR,34394,,,,,,,,,,,,,,,,,,,,,RA000560,,0209005881000014,TR,GENERAL,W2SQ,,ACTIVE,1997-01-29T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-06T01:50:00+00:00,2023-05-04T10:37:27+00:00,ISSUED,2024-05-27T14:18:33+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000560,,0209005881000014,,,
549300UQYOTFF0A0V067,GREAT LAKES LLC,en,,,,,,,,,,,,,,,,,,,en,C/O CORPORATION SERVICE COMPANY,,251 LITTLE FALLS DRIVE,,,WILMINGTON,US-DE,US,19808,en,1500 Main Street,,,,,Springfield,US-MA,US,01103,,,,,,,,,,,,,,,,,,,,,RA000602,,3571266,US-DE,GENERAL,HZEH,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-16T15:32:00.000Z,2023-08-04T17:25:01.430Z,LAPSED,2022-05-27T20:19:00.000Z,5493001KJTIIGC8Y1R12,FULLY_CORROBORATED,RA000602,,3571266,,,
549300UQYY7DFZ5BNY55,"ATOP I, LLC",en,,,,,,,,,,,,,,,,,,,en,251 LITTLE FALLS DRIVE,c/o CORPORATION SERVICE COMPANY,,,,WILMINGTON,US-DE,US,19808,en,251 LITTLE FALLS DRIVE,c/o CORPORATION SERVICE COMPANY,,,,WILMINGTON,US-DE,US,19808,,,,,,,,,,,,,,,,,,,,,RA000602,,4457349,US-DE,GENERAL,HZEH,,ACTIVE,2007-11-14T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-01T14:34:00+00:00,2023-04-28T18:00:41+00:00,ISSUED,2024-05-27T14:17:15+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000602,,4457349,,,
549300URHO2DG3BVID35,The Eagle Tax-Exempt Trust Series 20150002,en,,,,,,,,,,,,,,,,,,,en,2nd Floor,,390 Greenwich Street,,,New York,US-NY,US,10013,en,2nd Floor,,390 Greenwich Street,,,New York,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA999999,,,US-NY,FUND,8888,FUND,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-02T01:43:00.000Z,2023-08-04T17:25:04.843Z,LAPSED,2020-06-30T02:59:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
549300UWW4XPZS0R3H05,Citigroup Private Equity (Offshore) LLC,en,,,,,,,,,,,,,,,,,,,en,C/O The Corporation Trust Company,,Corporation Trust Center,1209 Orange Street,,Wilmington,US-DE,US,19801,en,731 Lexington Avenue,,,,,New York,US-NY,US,10022,,,,,,,,,,,,,,,,,,,,,RA000602,,4142961,US-DE,GENERAL,HZEH,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:56:00.000Z,2023-08-04T17:25:33.260Z,LAPSED,2019-07-19T00:36:00.000Z,5493001KJTIIGC8Y1R12,FULLY_CORROBORATED,RA000602,,4142961,,,
549300UY6QTJNB8DN351,The Eagle Tax-Exempt Trust Series 20120008,en,,,,,,,,,,,,,,,,,,,en,390 Greenwich Street,,,,,New York,US-NY,US,10013,en,390 Greenwich Street,,,,,New York,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA999999,,,US-NY,FUND,8888,FUND,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-03T01:36:00.000Z,2023-08-04T17:25:39.641Z,LAPSED,2020-06-30T03:02:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
549300UZ1L1D1RW2T010,DERVAT NOMINEES PTY LTD,en,DERVAT PTY LTD,en,PREVIOUS_LEGAL_NAME,,,,,,,,,,,,,,,,en,CITIGROUP CENTRE,,2 PARK STREET,,,SYDNEY,AU-NSW,AU,2000,en,CITIGROUP CENTRE,,2 PARK STREET,,,SYDNEY,AU-NSW,AU,2000,,,,,,,,,,,,,,,,,,,,,RA000014,,003 026 051,AU,GENERAL,TXVC,,ACTIVE,1985-11-25T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:51:00+00:00,2023-04-29T12:16:46+00:00,ISSUED,2024-05-27T14:17:33+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000014,,003 026 051,,,
549300V086RXRBL88B44,CITIGROUP CORPORATE HOLDINGS INC.,en,,,,,,,,,,,,,,,,,,,en,CORPORATION TRUST CENTER 1209 ORANGE ST,c/o THE CORPORATION TRUST COMPANY,,,,WILMINGTON,US-DE,US,19801,en,CORPORATION TRUST CENTER 1209 ORANGE ST,c/o THE CORPORATION TRUST COMPANY,,,,WILMINGTON,US-DE,US,19801,,,,,,,,,,,,,,,,,,,,,RA000602,,913030,US-DE,GENERAL,XTIQ,,ACTIVE,1981-04-24T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:56:00+00:00,2023-04-27T13:06:05+00:00,ISSUED,2024-05-27T14:17:05+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000602,,913030,,,
549300V61ELZU1R8GS82,"GERLACH (NOMINEE) & CO., L.L.C.",en,,,,,,,,,,,,,,,,,,,en,251 LITTLE FALLS DRIVE,c/o CORPORATION SERVICE COMPANY,,,,WILMINGTON,US-DE,US,19808,en,251 LITTLE FALLS DRIVE,c/o CORPORATION SERVICE COMPANY,,,,WILMINGTON,US-DE,US,19808,,,,,,,,,,,,,,,,,,,,,RA000602,,3423579,US-DE,GENERAL,HZEH,,ACTIVE,2001-08-08T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:54:00+00:00,2023-04-22T15:10:59+00:00,ISSUED,2024-05-27T14:10:48+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000602,,3423579,,,
549300VAI7RJX6LC2A37,CITI PD PLAN SPONSOR LIMITED,en,HACKREMCO (NO. 2555) LIMITED,en,PREVIOUS_LEGAL_NAME,,,,,,,,,,,,,,,,en,55 BAKER STREET,,,,,LONDON,GB-LND,GB,W1U 7EU,en,CITIGROUP CENTRE,,33 CANADA SQUARE CANARY WHARF,,,LONDON,GB-LND,GB,E14 5LB,,,,,,,,,,,,,,,,,,,,,RA000585,,06482956,GB,GENERAL,H0PO,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:51:00Z,2023-07-31T17:11:36.903Z,LAPSED,2022-05-27T20:19:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000585,,06482956,,,
549300VB27TXZ3OXYQ48,5-4-3 LLC,en,,,,,,,,,,,,,,,,,,,en,C/O C T CORPORATION SYSTEM,,28 LIBERTY ST.,,,NEW YORK,US-NY,US,10005,en,28 LIBERTY STREET,,,,,NEW YORK,US-NY,US,10005,,,,,,,,,,,,,,,,,,,,,RA000628,,3592689,US-NY,GENERAL,SDX0,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-28T15:32:00.000Z,2023-08-04T17:26:44.453Z,LAPSED,2022-05-27T23:36:00.000Z,5493001KJTIIGC8Y1R12,FULLY_CORROBORATED,RA000628,,3592689,,,
549300VB2N1G56GWKB41,"CITIGROUP GLOBAL MARKETS MORTGAGE SECURITIES VII, INC.",en,,,,,,,,,,,,,,,,,,,en,CORPORATION TRUST CENTER 1209 ORANGE ST,c/o THE CORPORATION TRUST COMPANY,,,,WILMINGTON,US-DE,US,19801,en,CORPORATION TRUST CENTER 1209 ORANGE ST,c/o THE CORPORATION TRUST COMPANY,,,,WILMINGTON,US-DE,US,19801,,,,,,,,,,,,,,,,,,,,,RA000602,,2115820,US-DE,GENERAL,XTIQ,,ACTIVE,1987-01-27T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:54:00+00:00,2023-04-26T12:20:22+00:00,ISSUED,2024-05-27T14:16:56+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000602,,2115820,,,
549300VB6CF4GYIV7W87,"MRC HOLDINGS, INC.",en,,,,,,,,,,,,,,,,,,,en,CORPORATION TRUST CENTER 1209 ORANGE ST,C/O THE CORPORATION TRUST COMPANY,,,,WILMINGTON,,US,19801,en,CORPORATION TRUST CENTER 1209 ORANGE ST,C/O THE CORPORATION TRUST COMPANY,,,,WILMINGTON,,US,19801,,,,,,,,,,,,,,,,,,,,,RA000602,,2280062,US-DE,GENERAL,XTIQ,,ACTIVE,1991-11-25T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:56:00+00:00,2023-04-28T13:28:28+00:00,ISSUED,2024-05-27T14:17:16+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000602,,2280062,,,
549300VC03ZDF062O432,CITISECURITIES LIMITED,en,CITINATIONAL SECURITIES CORPORATION LIMITED,en,PREVIOUS_LEGAL_NAME,,,,,,,,,,,,,,,,en,CITIGROUP CENTRE,,2 PARK STREET,,,SYDNEY,AU-NSW,AU,2000,en,CITIGROUP CENTRE,,2 PARK STREET,,,SYDNEY,AU-NSW,AU,2000,,,,,,,,,,,,,,,,,,,,,RA000014,,008 489 610,AU,GENERAL,R4KK,,ACTIVE,1971-07-06T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-06T01:53:00+00:00,2023-04-29T11:23:23+00:00,ISSUED,2024-05-27T14:17:27+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000014,,008 489 610,,,
549300VCGUSH7TB4IS76,CITIBANK GABON S.A,fr,,,,,,,,,,,,,,,,,,,fr,810 Boulevard Quaben & Rue Kringer,,,,,Libreville,GA-1,GA,,fr,810 Boulevard Quaben & Rue Kringer,,,,,Libreville,GA-1,GA,,,,,,,,,,,,,,,,,,,,,,RA000193,,2009B08412,GA,GENERAL,9999,Societe Anonyme - (SA),ACTIVE,2009-12-31T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:56:00+00:00,2023-05-22T09:05:42+00:00,ISSUED,2024-05-27T14:23:57+00:00,529900T8BM49AURSDO55,PARTIALLY_CORROBORATED,RA000193,,2009B08412,,,
549300VGKLWU7VYCKY61,"CITIGROUP FUND SERVICES, LLC",en,,,,,,,,,,,,,,,,,,,en,CORPORATION TRUST CENTER 1209 ORANGE ST,C/O THE CORPORATION TRUST COMPANY,,,,WILMINGTON,US-DE,US,19801,en,CORPORATION TRUST CENTER 1209 ORANGE ST,C/O THE CORPORATION TRUST COMPANY,,,,WILMINGTON,US-DE,US,19801,,,,,,,,,,,,,,,,,,,,,RA000602,,2832874,US-DE,GENERAL,HZEH,,ACTIVE,1997-12-12T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:54:00+00:00,2023-04-27T13:45:06+00:00,ISSUED,2024-05-27T14:17:07+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000602,,2832874,,,
549300VHIJPPKR4FOW91,Fuel Supply Trust (Consumers Energy Company A),en,,,,,,,,,,,,,,,,,,,en,1100 North Market Street,,,,,Wilmington,US-DE,US,19801,en,1100 North Market Street,,,,,Wilmington,US-DE,US,19801,,,,,,,,,,,,,,,,,,,,,RA999999,,,US-DE,FUND,4FSX,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-12T01:39:00.000Z,2023-08-04T17:27:15.747Z,LAPSED,2018-07-25T19:42:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
549300VK97KRANHKVL85,SNCB #3,nl,,,,,,,,,,,,,,,,,,,nl,RUE DE FRANCE 85,,SINT-GILLIS,,,BRUSSELS,BE-BRU,BE,1060,nl,RUE DE FRANCE 85,,SINT-GILLIS,,,BRUSSELS,BE-BRU,BE,1060,,,,,,,,,,,,,,,,,,,,,RA999999,,,BE,FUND,8888,FUND,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-03T01:36:00Z,2023-07-31T17:11:36.903Z,LAPSED,2022-05-27T20:19:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
549300VKFUMX23Q4D194,CITIGROUP JAPAN OVERSEAS HOLDINGS LTD,en,NIKKO SECURITIES GLOBAL HOLDINGS LTD.,en,PREVIOUS_LEGAL_NAME,,,,,,,,,,,,,,,,en,CITIGROUP CENTRE CANADA SQUARE,,CANARY WHARF,,,LONDON,GB-LND,GB,E14 5LB,en,33 CANADA SQUARE,,,,,LONDON,GB-LND,GB,E14 5LB,,,,,,,,,,,,,,,,,,,,,RA000585,,03241580,GB,GENERAL,H0PO,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:49:00Z,2023-07-31T17:11:36.903Z,LAPSED,2022-05-27T19:36:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000585,,03241580,,,
